p,	r,	result
75167,	1,	Regular
75169,	1,	Regular
75181,	1,	Regular
75193,	1,	Regular
75209,	1,	Regular
75211,	1,	Regular
75217,	1,	Regular
75223,	1,	Regular
75227,	1,	Regular
75239,	1,	Regular
75253,	1,	Regular
75269,	1,	Regular
75277,	1,	Regular
75289,	1,	Regular
75307,	1,	Regular
75323,	1,	Regular
75329,	1,	Regular
75337,	1,	Regular
75347,	1,	Regular
75353,	1,	Regular
75367,	1,	Regular
75377,	1,	Regular
75389,	1,	Regular
75391,	1,	Regular
75401,	1,	Regular
75403,	1,	Regular
75407,	1,	Regular
75431,	1,	Regular
75437,	1,	Regular
75479,	1,	Regular
75503,	1,	Regular
75511,	1,	Regular
75521,	1,	Regular
75527,	1,	Regular
75533,	1,	Regular
75539,	1,	Regular
75541,	1,	Regular
75553,	1,	Regular
75557,	1,	Regular
75571,	1,	Regular
75577,	1,	Regular
75583,	1,	Regular
75611,	1,	Regular
75617,	1,	Regular
75619,	1,	Regular
75629,	1,	Regular
75641,	1,	Regular
75653,	1,	Regular
75659,	1,	Regular
75679,	1,	Regular
75683,	1,	Regular
75689,	1,	Regular
75703,	1,	Regular
75707,	1,	Regular
75709,	1,	Regular
75721,	1,	Regular
75731,	1,	Regular
75743,	1,	Regular
75767,	1,	Regular
75773,	1,	Regular
75781,	1,	Regular
75787,	1,	Regular
75793,	1,	Regular
75797,	1,	Regular
75821,	1,	Regular
75833,	1,	Regular
75853,	1,	Regular
75869,	1,	Regular
75883,	1,	Regular
75913,	1,	Regular
75931,	1,	Regular
75937,	1,	Regular
75941,	1,	Regular
75967,	1,	Regular
75979,	1,	Regular
75983,	1,	Regular
75989,	1,	Regular
75991,	1,	Regular
75997,	1,	Regular
76001,	1,	Regular
76003,	1,	Regular
76031,	1,	Regular
76039,	1,	Regular
76079,	1,	Regular
76081,	1,	Regular
76091,	1,	Regular
76099,	1,	Regular
76103,	1,	Regular
76123,	1,	Regular
76129,	1,	Regular
76147,	1,	Regular
76157,	1,	Regular
76159,	1,	Regular
76163,	1,	Regular
76207,	1,	Regular
76213,	1,	Regular
76231,	1,	Regular
76243,	1,	Regular
76249,	1,	Regular
76253,	1,	Regular
76259,	1,	Regular
76261,	1,	Regular
76283,	1,	Regular
76289,	1,	Regular
76303,	1,	Regular
76333,	1,	Regular
76343,	1,	Regular
76367,	1,	Regular
76369,	1,	Regular
76379,	1,	Regular
76387,	1,	Regular
76403,	1,	Regular
76421,	1,	Regular
76423,	1,	Regular
76441,	1,	Regular
76463,	1,	Regular
76471,	1,	Regular
76481,	1,	Regular
76487,	1,	Regular
76493,	1,	Regular
76507,	1,	Regular
76511,	1,	Regular
76519,	1,	Regular
76537,	1,	Regular
76541,	1,	Regular
76543,	1,	Regular
76561,	1,	Regular
76579,	1,	Regular
76597,	1,	Regular
76603,	1,	Regular
76607,	1,	Regular
76631,	1,	Regular
76649,	1,	Regular
76651,	1,	Regular
76667,	1,	Regular
76673,	1,	Regular
76679,	1,	Regular
76697,	1,	Regular
76717,	1,	Regular
76733,	1,	Regular
76753,	1,	Regular
76757,	1,	Regular
76771,	1,	Regular
76777,	1,	Regular
76781,	1,	Regular
76801,	1,	Regular
76819,	1,	Regular
76829,	1,	Regular
76831,	1,	Regular
76837,	1,	Regular
76847,	1,	Regular
76871,	1,	Regular
76873,	1,	Regular
76883,	1,	Regular
76907,	1,	Regular
76913,	1,	Regular
76919,	1,	Regular
76943,	1,	Regular
76949,	1,	Regular
76961,	1,	Regular
76963,	1,	Regular
76991,	1,	Regular
77003,	1,	Regular
77017,	1,	Regular
77023,	1,	Regular
77029,	1,	Regular
77041,	1,	Regular
77047,	1,	Regular
77069,	1,	Regular
77081,	1,	Regular
77093,	1,	Regular
77101,	1,	Regular
77137,	1,	Regular
77141,	1,	Regular
77153,	1,	Regular
77167,	1,	Regular
77171,	1,	Regular
77191,	1,	Regular
77201,	1,	Regular
77213,	1,	Regular
77237,	1,	Regular
77239,	1,	Regular
77243,	1,	Regular
77249,	1,	Regular
77261,	1,	Regular
77263,	1,	Regular
77267,	1,	Regular
77269,	1,	Regular
77279,	1,	Regular
77291,	1,	Regular
77317,	1,	Regular
77323,	1,	Regular
77339,	1,	Regular
77347,	1,	Regular
77351,	1,	Regular
77359,	1,	Regular
77369,	1,	Regular
77377,	1,	Regular
77383,	1,	Regular
77417,	1,	Regular
77419,	1,	Regular
77431,	1,	Regular
77447,	1,	Regular
77471,	1,	Regular
77477,	1,	Regular
77479,	1,	Regular
77489,	1,	Regular
77491,	1,	Regular
77509,	1,	Regular
77513,	1,	Regular
77521,	1,	Regular
77527,	1,	Regular
77543,	1,	Regular
77549,	1,	Regular
77551,	1,	Regular
77557,	1,	Regular
77563,	1,	Regular
77569,	1,	Regular
77573,	1,	Regular
77587,	1,	Regular
77591,	1,	Regular
77611,	1,	Regular
77617,	1,	Regular
77621,	1,	Regular
77641,	1,	Regular
77647,	1,	Regular
77659,	1,	Regular
77681,	1,	Regular
77687,	1,	Regular
77689,	1,	Regular
77699,	1,	Regular
77711,	1,	Regular
77713,	1,	Regular
77719,	1,	Regular
77723,	1,	Regular
77731,	1,	Regular
77743,	1,	Regular
77747,	1,	Regular
77761,	1,	Regular
77773,	1,	Regular
77783,	1,	Regular
77797,	1,	Regular
77801,	1,	Regular
77813,	1,	Regular
77839,	1,	Regular
77849,	1,	Regular
77863,	1,	Regular
77867,	1,	Regular
77893,	1,	Regular
77899,	1,	Regular
77929,	1,	Regular
77933,	1,	Regular
77951,	1,	Regular
77969,	1,	Regular
77977,	1,	Regular
77983,	1,	Regular
77999,	1,	Regular
78007,	1,	Regular
78017,	1,	Regular
78031,	1,	Regular
78041,	1,	Regular
78049,	1,	Regular
78059,	1,	Regular
78079,	1,	Regular
78101,	1,	Regular
78121,	1,	Regular
78137,	1,	Regular
78139,	1,	Regular
78157,	1,	Regular
78163,	1,	Regular
78167,	1,	Regular
78173,	1,	Regular
78179,	1,	Regular
78191,	1,	Regular
78193,	1,	Regular
78203,	1,	Regular
78229,	1,	Regular
78233,	1,	Regular
78241,	1,	Regular
78259,	1,	Regular
78277,	1,	Regular
78283,	1,	Regular
78301,	1,	Regular
78307,	1,	Regular
78311,	1,	Regular
78317,	1,	Regular
78341,	1,	Regular
78347,	1,	Regular
78367,	1,	Regular
78401,	1,	Regular
78427,	1,	Regular
78437,	1,	Regular
78439,	1,	Regular
78467,	1,	Regular
78479,	1,	Regular
78487,	1,	Regular
78497,	1,	Regular
78509,	1,	Regular
78511,	1,	Regular
78517,	1,	Regular
78539,	1,	Regular
78541,	1,	Regular
78553,	1,	Regular
78569,	1,	Regular
78571,	1,	Regular
78577,	1,	Regular
78583,	1,	Regular
78593,	1,	Regular
78607,	1,	Regular
78623,	1,	Regular
78643,	1,	Regular
78649,	1,	Regular
78653,	1,	Regular
78691,	1,	Regular
78697,	1,	Regular
78707,	1,	Regular
78713,	1,	Regular
78721,	1,	Regular
78737,	1,	Regular
78779,	1,	Regular
78781,	1,	Regular
78787,	1,	Regular
78791,	1,	Regular
78797,	1,	Regular
78803,	1,	Regular
78809,	1,	Regular
78823,	1,	Regular
78839,	1,	Regular
78853,	1,	Regular
78857,	1,	Regular
78877,	1,	Regular
78887,	1,	Regular
78889,	1,	Regular
78893,	1,	Regular
78901,	1,	Regular
78919,	1,	Regular
78929,	1,	Regular
78941,	1,	Regular
78977,	1,	Regular
78979,	1,	Regular
78989,	1,	Regular
79031,	1,	Regular
79039,	1,	Regular
79043,	1,	Regular
79063,	1,	Regular
79087,	1,	Regular
79103,	1,	Regular
79111,	1,	Regular
79133,	1,	Regular
79139,	1,	Regular
79147,	1,	Regular
79151,	1,	Regular
79153,	1,	Regular
79159,	1,	Regular
79181,	1,	Regular
79187,	1,	Regular
79193,	1,	Regular
79201,	1,	Regular
79229,	1,	Regular
79231,	1,	Regular
79241,	1,	Regular
79259,	1,	Regular
79273,	1,	Regular
79279,	1,	Regular
79283,	1,	Regular
79301,	1,	Regular
79309,	1,	Regular
79319,	1,	Regular
79333,	1,	Regular
79337,	1,	Regular
79349,	1,	Regular
79357,	1,	Regular
79367,	1,	Regular
79379,	1,	Regular
79393,	1,	Regular
79397,	1,	Regular
79399,	1,	Regular
79411,	1,	Regular
79423,	1,	Regular
79427,	1,	Regular
79433,	1,	Regular
79451,	1,	Regular
79481,	1,	Regular
79493,	1,	Regular
79531,	1,	Regular
79537,	1,	Regular
79549,	1,	Regular
79559,	1,	Regular
79561,	1,	Regular
79579,	1,	Regular
79589,	1,	Regular
79601,	1,	Regular
79609,	1,	Regular
79613,	1,	Regular
79621,	1,	Regular
79627,	1,	Regular
79631,	1,	Regular
79633,	1,	Regular
79657,	1,	Regular
79669,	1,	Regular
79687,	1,	Regular
79691,	1,	Regular
79693,	1,	Regular
79697,	1,	Regular
79699,	1,	Regular
79757,	1,	Regular
79769,	1,	Regular
79777,	1,	Regular
79801,	1,	Regular
79811,	1,	Regular
79813,	1,	Regular
79817,	1,	Regular
79823,	1,	Regular
79829,	1,	Regular
79841,	1,	Regular
79843,	1,	Regular
79847,	1,	Regular
79861,	1,	Regular
79867,	1,	Regular
79873,	1,	Regular
79889,	1,	Regular
79901,	1,	Regular
79903,	1,	Regular
79907,	1,	Regular
79939,	1,	Regular
79943,	1,	Regular
79967,	1,	Regular
79973,	1,	Regular
79979,	1,	Regular
79987,	1,	Regular
79997,	1,	Regular
79999,	1,	Regular
80021,	1,	Regular
80039,	1,	Regular
80051,	1,	Regular
80071,	1,	Regular
80077,	1,	Regular
80107,	1,	Regular
80111,	1,	Regular
80141,	1,	Regular
80147,	1,	Regular
80149,	1,	Regular
80153,	1,	Regular
80167,	1,	Regular
80173,	1,	Regular
80177,	1,	Regular
80191,	1,	Regular
80207,	1,	Regular
80209,	1,	Regular
80221,	1,	Regular
80231,	1,	Regular
80233,	1,	Regular
80239,	1,	Regular
80251,	1,	Regular
80263,	1,	Regular
80273,	1,	Regular
80279,	1,	Regular
80287,	1,	Regular
80309,	1,	Regular
80317,	1,	Regular
80329,	1,	Regular
80341,	1,	Regular
80347,	1,	Regular
80363,	1,	Regular
80369,	1,	Regular
80387,	1,	Regular
80407,	1,	Regular
80429,	1,	Regular
80447,	1,	Regular
80449,	1,	Regular
80471,	1,	Regular
80473,	1,	Regular
80489,	1,	Regular
80491,	1,	Regular
80513,	1,	Regular
80527,	1,	Regular
80537,	1,	Regular
80557,	1,	Regular
80567,	1,	Regular
80599,	1,	Regular
80603,	1,	Regular
80611,	1,	Regular
80621,	1,	Regular
80627,	1,	Regular
80629,	1,	Regular
80651,	1,	Regular
80657,	1,	Regular
80669,	1,	Regular
80671,	1,	Regular
80677,	1,	Regular
80681,	1,	Regular
80683,	1,	Regular
80687,	1,	Regular
80701,	1,	Regular
80713,	1,	Regular
80737,	1,	Regular
80747,	1,	Regular
80749,	1,	Regular
80761,	1,	Regular
80777,	1,	Regular
80779,	1,	Regular
80783,	1,	Regular
80789,	1,	Regular
80803,	1,	Regular
80809,	1,	Regular
80819,	1,	Regular
80831,	1,	Regular
80833,	1,	Regular
80849,	1,	Regular
80863,	1,	Regular
80897,	1,	Regular
80909,	1,	Regular
80911,	1,	Regular
80917,	1,	Regular
80923,	1,	Regular
80929,	1,	Regular
80933,	1,	Regular
80953,	1,	Regular
80963,	1,	Regular
80989,	1,	Regular
81001,	1,	Regular
81013,	1,	Regular
81017,	1,	Regular
81019,	1,	Regular
81023,	1,	Regular
81031,	1,	Regular
81041,	1,	Regular
81043,	1,	Regular
81047,	1,	Regular
81049,	1,	Regular
81071,	1,	Regular
81077,	1,	Regular
81083,	1,	Regular
81097,	1,	Regular
81101,	1,	Regular
81119,	1,	Regular
81131,	1,	Regular
81157,	1,	Regular
81163,	1,	Regular
81173,	1,	Regular
81181,	1,	Regular
81197,	1,	Regular
81199,	1,	Regular
81203,	1,	Regular
81223,	1,	Regular
81233,	1,	Regular
81239,	1,	Regular
81281,	1,	Regular
81283,	1,	Regular
81293,	1,	Regular
81299,	1,	Regular
81307,	1,	Regular
81331,	1,	Regular
81343,	1,	Regular
81349,	1,	Regular
81353,	1,	Regular
81359,	1,	Regular
81371,	1,	Regular
81373,	1,	Regular
81401,	1,	Regular
81409,	1,	Regular
81421,	1,	Regular
81439,	1,	Regular
81457,	1,	Regular
81463,	1,	Regular
81509,	1,	Regular
81517,	1,	Regular
81527,	1,	Regular
81533,	1,	Regular
81547,	1,	Regular
81551,	1,	Regular
81553,	1,	Regular
81559,	1,	Regular
81563,	1,	Regular
81569,	1,	Regular
81611,	1,	Regular
81619,	1,	Regular
81629,	1,	Regular
81637,	1,	Regular
81647,	1,	Regular
81649,	1,	Regular
81667,	1,	Regular
81671,	1,	Regular
81677,	1,	Regular
81689,	1,	Regular
81701,	1,	Regular
81703,	1,	Regular
81707,	1,	Regular
81727,	1,	Regular
81737,	1,	Regular
81749,	1,	Regular
81761,	1,	Regular
81769,	1,	Regular
81773,	1,	Regular
81799,	1,	Regular
81817,	1,	Regular
81839,	1,	Regular
81847,	1,	Regular
81853,	1,	Regular
81869,	1,	Regular
81883,	1,	Regular
81899,	1,	Regular
81901,	1,	Regular
81919,	1,	Regular
81929,	1,	Regular
81931,	1,	Regular
81937,	1,	Regular
81943,	1,	Regular
81953,	1,	Regular
81967,	1,	Regular
81971,	1,	Regular
81973,	1,	Regular
82003,	1,	Regular
82007,	1,	Regular
82009,	1,	Regular
82013,	1,	Regular
82021,	1,	Regular
82031,	1,	Regular
82037,	1,	Regular
82039,	1,	Regular
82051,	1,	Regular
82067,	1,	Regular
82073,	1,	Regular
82129,	1,	Regular
82139,	1,	Regular
82141,	1,	Regular
82153,	1,	Regular
82163,	1,	Regular
82171,	1,	Regular
82183,	1,	Regular
82189,	1,	Regular
82193,	1,	Regular
82207,	1,	Regular
82217,	1,	Regular
82219,	1,	Regular
82223,	1,	Regular
82231,	1,	Regular
82237,	1,	Regular
82241,	1,	Regular
82261,	1,	Regular
82267,	1,	Regular
82279,	1,	Regular
82301,	1,	Regular
82307,	1,	Regular
82339,	1,	Regular
82349,	1,	Regular
82351,	1,	Regular
82361,	1,	Regular
82373,	1,	Regular
82387,	1,	Regular
82393,	1,	Regular
82421,	1,	Regular
82457,	1,	Regular
82463,	1,	Regular
82469,	1,	Regular
82471,	1,	Regular
82483,	1,	Regular
82487,	1,	Regular
82493,	1,	Regular
82499,	1,	Regular
82507,	1,	Regular
82529,	1,	Regular
82531,	1,	Regular
82549,	1,	Regular
82559,	1,	Regular
82561,	1,	Regular
82567,	1,	Regular
82571,	1,	Regular
82591,	1,	Regular
82601,	1,	Regular
82609,	1,	Regular
82613,	1,	Regular
82619,	1,	Regular
82633,	1,	Regular
82651,	1,	Regular
82657,	1,	Regular
82699,	1,	Regular
82721,	1,	Regular
82723,	1,	Regular
82727,	1,	Regular
82729,	1,	Regular
82757,	1,	Regular
82759,	1,	Regular
82763,	1,	Regular
82781,	1,	Regular
82787,	1,	Regular
82793,	1,	Regular
82799,	1,	Regular
82811,	1,	Regular
82813,	1,	Regular
82837,	1,	Regular
82847,	1,	Regular
82883,	1,	Regular
82889,	1,	Regular
82891,	1,	Regular
82903,	1,	Regular
82913,	1,	Regular
82939,	1,	Regular
82963,	1,	Regular
82981,	1,	Regular
82997,	1,	Regular
83003,	1,	Regular
83009,	1,	Regular
83023,	1,	Regular
83047,	1,	Regular
83059,	1,	Regular
83063,	1,	Regular
83071,	1,	Regular
83077,	1,	Regular
83089,	1,	Regular
83093,	1,	Regular
83101,	1,	Regular
83117,	1,	Regular
83137,	1,	Regular
83177,	1,	Regular
83203,	1,	Regular
83207,	1,	Regular
83219,	1,	Regular
83221,	1,	Regular
83227,	1,	Regular
83231,	1,	Regular
83233,	1,	Regular
83243,	1,	Regular
83257,	1,	Regular
83267,	1,	Regular
83269,	1,	Regular
83273,	1,	Regular
83299,	1,	Regular
83311,	1,	Regular
83339,	1,	Regular
83341,	1,	Regular
83357,	1,	Regular
83383,	1,	Regular
83389,	1,	Regular
83399,	1,	Regular
83401,	1,	Regular
83407,	1,	Regular
83417,	1,	Regular
83423,	1,	Regular
83431,	1,	Regular
83437,	1,	Regular
83443,	1,	Regular
83449,	1,	Regular
83459,	1,	Regular
83471,	1,	Regular
83477,	1,	Regular
83497,	1,	Regular
83537,	1,	Regular
83557,	1,	Regular
83561,	1,	Regular
83563,	1,	Regular
83579,	1,	Regular
83591,	1,	Regular
83597,	1,	Regular
83609,	1,	Regular
83617,	1,	Regular
83621,	1,	Regular
83639,	1,	Regular
83641,	1,	Regular
83653,	1,	Regular
83663,	1,	Regular
83689,	1,	Regular
83701,	1,	Regular
83717,	1,	Regular
83719,	1,	Regular
83737,	1,	Regular
83761,	1,	Regular
83773,	1,	Regular
83777,	1,	Regular
83791,	1,	Regular
83813,	1,	Regular
83833,	1,	Regular
83843,	1,	Regular
83857,	1,	Regular
83869,	1,	Regular
83873,	1,	Regular
83891,	1,	Regular
83903,	1,	Regular
83911,	1,	Regular
83921,	1,	Regular
83933,	1,	Regular
83939,	1,	Regular
83969,	1,	Regular
83983,	1,	Regular
83987,	1,	Regular
84011,	1,	Regular
84017,	1,	Regular
84047,	1,	Regular
84053,	1,	Regular
84059,	1,	Regular
84061,	1,	Regular
84067,	1,	Regular
84089,	1,	Regular
84121,	1,	Regular
84127,	1,	Regular
84131,	1,	Regular
84137,	1,	Regular
84143,	1,	Regular
84163,	1,	Regular
84179,	1,	Regular
84181,	1,	Regular
84191,	1,	Regular
84199,	1,	Regular
84211,	1,	Regular
84221,	1,	Regular
84223,	1,	Regular
84229,	1,	Regular
84239,	1,	Regular
84247,	1,	Regular
84263,	1,	Regular
84299,	1,	Regular
84307,	1,	Regular
84313,	1,	Regular
84317,	1,	Regular
84319,	1,	Regular
84347,	1,	Regular
84349,	1,	Regular
84377,	1,	Regular
84389,	1,	Regular
84391,	1,	Regular
84401,	1,	Regular
84407,	1,	Regular
84421,	1,	Regular
84431,	1,	Regular
84437,	1,	Regular
84443,	1,	Regular
84449,	1,	Regular
84457,	1,	Regular
84463,	1,	Regular
84467,	1,	Regular
84481,	1,	Regular
84499,	1,	Regular
84503,	1,	Regular
84509,	1,	Regular
84521,	1,	Regular
84523,	1,	Regular
84533,	1,	Regular
84551,	1,	Regular
84559,	1,	Regular
84589,	1,	Regular
84629,	1,	Regular
84631,	1,	Regular
84649,	1,	Regular
84653,	1,	Regular
84659,	1,	Regular
84673,	1,	Regular
84691,	1,	Regular
84697,	1,	Regular
84701,	1,	Regular
84713,	1,	Regular
84719,	1,	Regular
84731,	1,	Regular
84737,	1,	Regular
84751,	1,	Regular
84761,	1,	Regular
84787,	1,	Regular
84793,	1,	Regular
84809,	1,	Regular
84811,	1,	Regular
84827,	1,	Regular
84857,	1,	Regular
84859,	1,	Regular
84869,	1,	Regular
84871,	1,	Regular
84913,	1,	Regular
84919,	1,	Regular
84947,	1,	Regular
84961,	1,	Regular
84967,	1,	Regular
84977,	1,	Regular
84979,	1,	Regular
84991,	1,	Regular
85009,	1,	Regular
85021,	1,	Regular
85027,	1,	Regular
85037,	1,	Regular
85049,	1,	Regular
85061,	1,	Regular
85081,	1,	Regular
85087,	1,	Regular
85091,	1,	Regular
85093,	1,	Regular
85103,	1,	Regular
85109,	1,	Regular
85121,	1,	Regular
85133,	1,	Regular
85147,	1,	Regular
85159,	1,	Regular
85193,	1,	Regular
85199,	1,	Regular
85201,	1,	Regular
85213,	1,	Regular
85223,	1,	Regular
85229,	1,	Regular
85237,	1,	Regular
85243,	1,	Regular
85247,	1,	Regular
85259,	1,	Regular
85297,	1,	Regular
85303,	1,	Regular
85313,	1,	Regular
85331,	1,	Regular
85333,	1,	Regular
85361,	1,	Regular
85363,	1,	Regular
85369,	1,	Regular
85381,	1,	Regular
85411,	1,	Regular
85427,	1,	Regular
85429,	1,	Regular
85439,	1,	Regular
85447,	1,	Regular
85451,	1,	Regular
85453,	1,	Regular
85469,	1,	Regular
85487,	1,	Regular
85513,	1,	Regular
85517,	1,	Regular
85523,	1,	Regular
85531,	1,	Regular
85549,	1,	Regular
85571,	1,	Regular
85577,	1,	Regular
85597,	1,	Regular
85601,	1,	Regular
85607,	1,	Regular
85619,	1,	Regular
85621,	1,	Regular
85627,	1,	Regular
85639,	1,	Regular
85643,	1,	Regular
85661,	1,	Regular
85667,	1,	Regular
85669,	1,	Regular
85691,	1,	Regular
85703,	1,	Regular
85711,	1,	Regular
85717,	1,	Regular
85733,	1,	Regular
85751,	1,	Regular
85781,	1,	Regular
85793,	1,	Regular
85817,	1,	Regular
85819,	1,	Regular
85829,	1,	Regular
85831,	1,	Regular
85837,	1,	Regular
85843,	1,	Regular
85847,	1,	Regular
85853,	1,	Regular
85889,	1,	Regular
85903,	1,	Regular
85909,	1,	Regular
85931,	1,	Regular
85933,	1,	Regular
85991,	1,	Regular
85999,	1,	Regular
86011,	1,	Regular
86017,	1,	Regular
86027,	1,	Regular
86029,	1,	Regular
86069,	1,	Regular
86077,	1,	Regular
86083,	1,	Regular
86111,	1,	Regular
86113,	1,	Regular
86117,	1,	Regular
86131,	1,	Regular
86137,	1,	Regular
86143,	1,	Regular
86161,	1,	Regular
86171,	1,	Regular
86179,	1,	Regular
86183,	1,	Regular
86197,	1,	Regular
86201,	1,	Regular
86209,	1,	Regular
86239,	1,	Regular
86243,	1,	Regular
86249,	1,	Regular
86257,	1,	Regular
86263,	1,	Regular
86269,	1,	Regular
86287,	1,	Regular
86291,	1,	Regular
86293,	1,	Regular
86297,	1,	Regular
86311,	1,	Regular
86323,	1,	Regular
86341,	1,	Regular
86351,	1,	Regular
86353,	1,	Regular
86357,	1,	Regular
86369,	1,	Regular
86371,	1,	Regular
86381,	1,	Regular
86389,	1,	Regular
86399,	1,	Regular
86413,	1,	Regular
86423,	1,	Regular
86441,	1,	Regular
86453,	1,	Regular
86461,	1,	Regular
86467,	1,	Regular
86477,	1,	Regular
86491,	1,	Regular
86501,	1,	Regular
86509,	1,	Regular
86531,	1,	Regular
86533,	1,	Regular
86539,	1,	Regular
86561,	1,	Regular
86573,	1,	Regular
86579,	1,	Regular
86587,	1,	Regular
86599,	1,	Regular
86627,	1,	Regular
86629,	1,	Regular
86677,	1,	Regular
86689,	1,	Regular
86693,	1,	Regular
86711,	1,	Regular
86719,	1,	Regular
86729,	1,	Regular
86743,	1,	Regular
86753,	1,	Regular
86767,	1,	Regular
86771,	1,	Regular
86783,	1,	Regular
86813,	1,	Regular
86837,	1,	Regular
86843,	1,	Regular
86851,	1,	Regular
86857,	1,	Regular
86861,	1,	Regular
86869,	1,	Regular
86923,	1,	Regular
86927,	1,	Regular
86929,	1,	Regular
86939,	1,	Regular
86951,	1,	Regular
86959,	1,	Regular
86969,	1,	Regular
86981,	1,	Regular
86993,	1,	Regular
87011,	1,	Regular
87013,	1,	Regular
87037,	1,	Regular
87041,	1,	Regular
87049,	1,	Regular
87071,	1,	Regular
87083,	1,	Regular
87103,	1,	Regular
87107,	1,	Regular
87119,	1,	Regular
87121,	1,	Regular
87133,	1,	Regular
87149,	1,	Regular
87151,	1,	Regular
87179,	1,	Regular
87181,	1,	Regular
87187,	1,	Regular
87211,	1,	Regular
87221,	1,	Regular
87223,	1,	Regular
87251,	1,	Regular
87253,	1,	Regular
87257,	1,	Regular
87277,	1,	Regular
87281,	1,	Regular
87293,	1,	Regular
87299,	1,	Regular
87313,	1,	Regular
87317,	1,	Regular
87323,	1,	Regular
87337,	1,	Regular
87359,	1,	Regular
87383,	1,	Regular
87403,	1,	Regular
87407,	1,	Regular
87421,	1,	Regular
87427,	1,	Regular
87433,	1,	Regular
87443,	1,	Regular
87473,	1,	Regular
87481,	1,	Regular
87491,	1,	Regular
87509,	1,	Regular
87511,	1,	Regular
87517,	1,	Regular
87523,	1,	Regular
87539,	1,	Regular
87541,	1,	Regular
87547,	1,	Regular
87553,	1,	Regular
87557,	1,	Regular
87559,	1,	Regular
87583,	1,	Regular
87587,	1,	Regular
87589,	1,	Regular
87613,	1,	Regular
87623,	1,	Regular
87629,	1,	Regular
87631,	1,	Regular
87641,	1,	Regular
87643,	1,	Regular
87649,	1,	Regular
87671,	1,	Regular
87679,	1,	Regular
87683,	1,	Regular
87691,	1,	Regular
87697,	1,	Regular
87701,	1,	Regular
87719,	1,	Regular
87721,	1,	Regular
87739,	1,	Regular
87743,	1,	Regular
87751,	1,	Regular
87767,	1,	Regular
87793,	1,	Regular
87797,	1,	Regular
87803,	1,	Regular
87811,	1,	Regular
87833,	1,	Regular
87853,	1,	Regular
87869,	1,	Regular
87877,	1,	Regular
87881,	1,	Regular
87887,	1,	Regular
87911,	1,	Regular
87917,	1,	Regular
87931,	1,	Regular
87943,	1,	Regular
87959,	1,	Regular
87961,	1,	Regular
87973,	1,	Regular
87977,	1,	Regular
87991,	1,	Regular
88001,	1,	Regular
88003,	1,	Regular
88007,	1,	Regular
88019,	1,	Regular
88037,	1,	Regular
88069,	1,	Regular
88079,	1,	Regular
88093,	1,	Regular
88117,	1,	Regular
88129,	1,	Regular
88169,	1,	Regular
88177,	1,	Regular
88211,	1,	Regular
88223,	1,	Regular
88237,	1,	Regular
88241,	1,	Regular
88259,	1,	Regular
88261,	1,	Regular
88289,	1,	Regular
88301,	1,	Regular
88321,	1,	Regular
88327,	1,	Regular
88337,	1,	Regular
88339,	1,	Regular
88379,	1,	Regular
88397,	1,	Regular
88411,	1,	Regular
88423,	1,	Regular
88427,	1,	Regular
88463,	1,	Regular
88469,	1,	Regular
88471,	1,	Regular
88493,	1,	Regular
88499,	1,	Regular
88513,	1,	Regular
88523,	1,	Regular
88547,	1,	Regular
88589,	1,	Regular
88591,	1,	Regular
88607,	1,	Regular
88609,	1,	Regular
88643,	1,	Regular
88651,	1,	Regular
88657,	1,	Regular
88661,	1,	Regular
88663,	1,	Regular
88667,	1,	Regular
88681,	1,	Regular
88721,	1,	Regular
88729,	1,	Regular
88741,	1,	Regular
88747,	1,	Regular
88771,	1,	Regular
88789,	1,	Regular
88793,	1,	Regular
88799,	1,	Regular
88801,	1,	Regular
88807,	1,	Regular
88811,	1,	Regular
88813,	1,	Regular
88817,	1,	Regular
88819,	1,	Regular
88843,	1,	Regular
88853,	1,	Regular
88861,	1,	Regular
88867,	1,	Regular
88873,	1,	Regular
88883,	1,	Regular
88897,	1,	Regular
88903,	1,	Regular
88919,	1,	Regular
88937,	1,	Regular
88951,	1,	Regular
88969,	1,	Regular
88993,	1,	Regular
88997,	1,	Regular
89003,	1,	Regular
89009,	1,	Regular
89017,	1,	Regular
89021,	1,	Regular
89041,	1,	Regular
89051,	1,	Regular
89057,	1,	Regular
89069,	1,	Regular
89071,	1,	Regular
89083,	1,	Regular
89087,	1,	Regular
89101,	1,	Regular
89107,	1,	Regular
89113,	1,	Regular
